"x","y"
2.81213307240704,0.0105315166538174
2.8238747553816,0.0103909480848242
2.83561643835616,0.0102500767287584
2.84735812133072,0.010107869969858
2.85909980430528,0.00996337318813051
2.87084148727984,0.00981565057757486
2.8825831702544,0.00966274064448877
2.89432485322896,0.00950499846103935
2.90606653620352,0.00934209123559409
2.91780821917808,0.00917380382324371
2.92954990215264,0.00900003629481991
2.9412915851272,0.00882027480643157
2.95303326810176,0.0086344665288339
2.96477495107632,0.00844389482290378
2.97651663405088,0.00824898229531291
2.98825831702544,0.00805020347735554
3,0.00784807679975192
